2016-03-28,98.339996,101.440002,97.82,101.209999,12432200,101.209999
2016-03-24,98.639999,98.849998,97.07,98.360001,10671100,98.360001
2016-03-23,99.75,100.389999,98.809998,99.589996,8313500,99.589996
2016-03-22,100.480003,101.519997,99.199997,99.839996,9069900,99.839996
2016-03-21,101.150002,102.099998,99.50,101.059998,9578500,101.059998
2016-03-18,100.50,102.410004,100.010002,101.120003,15453500,101.120003
2016-03-17,99.050003,101.389999,99.00,99.720001,13825000,99.720001
2016-03-16,97.529999,99.730003,97.50,99.349998,12630500,99.349998
2016-03-15,97.870003,98.510002,96.43,97.860001,9691800,97.860001
2016-03-14,97.199997,99.419998,97.169998,98.129997,11251900,98.129997
2016-03-11,99.510002,99.599998,96.050003,97.660004,15114300,97.660004
2016-03-10,98.18,99.739998,95.449997,97.360001,17002100,97.360001
2016-03-09,96.82,98.370003,95.00,98.00,12298700,98.00
2016-03-08,95.00,98.279999,94.50,96.230003,14797000,96.230003
2016-03-07,101.00,101.790001,95.25,95.489998,23855200,95.489998
2016-03-04,98.760002,102.220001,98.32,101.580002,23414600,101.580002
2016-03-03,97.830002,98.349998,95.389999,97.93,15320900,97.93
2016-03-02,98.010002,99.480003,95.900002,97.610001,19102800,97.610001
2016-03-01,94.580002,99.160004,93.610001,98.300003,17048800,98.300003
2016-02-29,94.809998,97.199997,93.339996,93.410004,13663100,93.410004
